"TX_RESPOSTAS_CH";"TX_GABARITO_CH"
"AAAAEEDBEDADECBECCABDDCAAADBCEDAEABDDBDBDBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEAACCBEDAAEBCDDABAEAAEDACEDBACEDBECBACEEBEDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCADEDBADECCECEABBDAAAEEBCECECCEDCDDABCDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABCDDBADAAECAEBBCBCAEAADCBAECACACDDEEDBADCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABDEDEDDBAEBCEBBABADDBAAEECBDADCAABBCCCECCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEDDABAABCABCABCAEEDBDBAEAEBCABDABEDDDAAEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CDACCAEABBCBECAABCBBCBBDAAEEAEDCCDCCEEDAACDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABEADDEBAEECCDDABAEAEAADEDCBCACEEDAABAEBDCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCAADDCDDBBBCDDBBDABBDBCEDBCEBCDCDDCDECADBDBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAABCDAADBDBDBBEBBEBCDDBADDBCECACABDEDDDABDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABCEDAEDADECAEBBDBBDDBAADCEBDAEACDBDBEEAAEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEABACBDDDEEDD*BDDCDABEBCBCACDBAABEDAEBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DDACEDCADEADEEBBCEABAECAAAEECEAACADAEDCDBDDEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACADDEBBBDEBEEDAEBEDABBADACBDACCCEEDCDBBDBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCACEEEECAADBBBEDDCBADDDAABBABCABBADBBDABBBCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCEDEEBABBCAEBEDBCEDAAAECBECADCCDEBDDABEEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DDABCDDECAAADCEECAABCDEEACEAACCEBCCAEEDDDEABE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACADBCECBCDCBEAADBEDECAAEDCECACECCEBCDDDEEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEADBDEADECAEBDBBCDDAAADBABDADDCDBBCDDBBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACCACEDCAEDBADBBABEDCBABCBABCEAADADEEEEADAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABDAECBABCADBABCDEDCBABCDEDCBCDCBCDCBCDCBCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCAABBEAEEAEBCECCDCCDEABAEECCBDDCADCBDEDBCEAA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABBDBACDAADBBEBACBACECAADDECAEDCCCCADDBEACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCDAAADABBADEBAEABBABEDBAEAA.EAACAEDBDCDBCDBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABCEDBDBBAEBBEBEABBBBAAAEBCEDADACDCEDADEDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACABDBABADEBECCCABBCCBAADBCDDCADCEEDDDCBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABEDAEECABEBAEACABCDECAEDECBCBAADCBDCDDACEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCAEBBACDDBECDAADAABDEBDCEBACCEDCAEBBCBAACECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEEDADBADECBEAABBCDBEAABBBECABABDBDBBBBBBB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEACBAAABEAECACCCAABABACABEACBBABAAABECADADDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AACCABABAAACCDAABAACCBACABDEEABDAAEDCECDDBEED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAABADCAEDADCBBCBAABAEDAADBEEEDABCDBBEEDDADED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCAEAADACADADAEEBACDBEABCCECCEABEBAACDAEDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACBEDACBBEDABCDEDCEACBEADCBEADACEBCDACEBDACEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCADBECAEEBBECDCBABBAAADBAECABDDABBDDCBAEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAEEADBACABEDADAAECBEDAAEBCBDAEAACBCCDBABEADB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEAABADEDBBDECDCCEABCDCAAEACCEEBCCBCBBCDCDCEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EEAACADEDBAEEBAEAEABEEDDAADBBDDDCDCEDBAAEEACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABBADCCBADCBABCBACCDDACCECBDCDBCCAEEDDDBCAC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCAAADCAADABECBEDDDBDCABAECDDBBACAEBDECDCDDBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDACEDDACBADAEDBEAABACDAADDEEBDBAEACEEACDADDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDDADDADECBECAABBDDBCADBBEDAEACCEBCDCBECC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CACBCCCACDACDBABDDECDAACACCBECDCEACECECDCCDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BBCADABDAABBBABACBEBBBDCAECDCBCDAACCCDBBACCBC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDADBAAECBECBEBCDDAAADBAECAEACDDBDDABBDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEACAEDADECBECAEBBEDEAABCBEDABDCEEEDABECEC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAADCACEAEAEBBADDAABABEAAEAAADAACDCAAACDAABCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACBCDECBADCACEDBBBCDEBAADCAECDCDCDBEAEDBCEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACCBDEEDABCBBCDBEBACAACDABAEDACEECDACDBBDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABAEDADDAEECBEABABCCDBAABDEEBABACDEECEDEDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EBDBDBDEDAEBDDEDEDDCDEDDDEEDCEDECDCACAEBDDDCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEEBBADBDCADEBCAABEDDCEACAECCBCACDCEDBCDBCACD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABCDABDBACDCBEACDBACDBAEBBAEDACACCDEDDDBBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEAADDBABAADBABEBEBBBEBDAEBACBCAADCABBDDEBDDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEADCDDACAEBDAEDCBADBBCACDACADEBBCDABCDEAACDD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEAADEDBDCAEDCADBABBECDDBEDCABCDCADCEDDDDEDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABADDEECBDCAEEBEABDBDCADACBEBDCACAEBECDEBAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCEDADBADECBECAABADDAAADBEEDAEAEDBBCDABEEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACCADCDBADBCBEAECBEAEBDAAECDCDEACADBCDEADCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEDBEDDDDDADECBDDDBAAADCAEEEEEDCBABEBBDDCBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAABCADEDBADECBEBBABACDAAAEEABDDAABDBBDADBACD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEDABEDAEEBDEBDBBCEDBEABCDBADCEABCCBADBCAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCADCADBEBADECACDBABBDDBAEBCEEDACDCAAECDBAACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACBADEEEADEBBEABBCAEBBAEEDBBDBADDEBEBEBBDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDDADBADECBECDABCCDABBDBCEAACCCDDBCDBBDEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACCDDCBCACCCCCCC.BCCCCACCBCCCCCCCBCBC.DBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACCEDEDEBDECEDAEBBCADCADEAEBBECCCAAEDADACCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABCEDBABAACBEBBEAEDCADEAECBEBDACAAEEDACCCCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACCDDADBACDCAEDBABDDEBAADCDBDACACDDDCDBBECD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EEACCADEDCBECBABCDECABDEAACAEBBCEECBAEEAACCAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEAACADAECBDECBEBECBBADBCADEABDEDDACBBCDABCCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDAEEACCCEECBEBECEDAAEBCEAACAACDBCDDBDBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAECEAAADBABEBAEBBABAECBBABDCDAACCEABDCDECDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABDEBBDEBDEBBBCECBEDBBACEDDBDACDDCEBEAEBDAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ABAABDDBEBADDBBCBBACCCDDAADAEDABCCCEDDDEBBACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CDAABEDBBCBDACBBDACCABCABCBDBAECCBDADBDCADCAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EAACCACBABAEDABEABABADECACDCCEAABAEDCBCDBAEEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAEEEDAABDACEBCBCBCEEBACBBEACAEBDCDCDBAEAECAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEEEECCCDAAAABAAAAAABAAADACDCEEBCDBBCCBECDBCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEEBBBAAAABEEDCACEBBCBABACCACBBCDECAEDCBABCDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DBABDDCBBDAACECCBBDBCADECDBD*DCDBDBBCCDBAECAC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABADCCCCABBBBBDBDBACDBBEECCECAADDCBDEDDCBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAACAACAACEDCADEEBAEEAADCDEAAAABCDEAAECBCEACD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAABCADECDABDBECDEEDCABAADEDBBDADDCBBEBDAEDDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEDDADDADBCCECECBAEDDAADDAEDACACDDADDDBECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABCADEDDABBCBECECBABEEBAEBDBDCCEEEEEDCDCDCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAACADDEBEABECEBBEABCCEBAEAADEDACDDEEBDDCEBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCADAEBAAECAECBECADDBAADBEECAEACAEECDCBACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCECBEBBDEBBECEDBADEBAAECBECABADDEBDDCADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCCDEBCBCBCCCBBEBBBBBACABDCDBAEADBBDCDEBBCBEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACEDCADDAAEBAEABABECDCAADECBDEBAAAEDDDCDDCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABDEEBBBCDCADEBEDBCDEBADCD*CADBCEB.DABDCADC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EAABCADADBAAABBBDAEDAEEDABCDDBCDCCCAADECBBDCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABBACAECCBECDADDCCEBDBAEDEAEACBCCACBDDABDEC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDDADEADECBBACCADAEABCEBDDBCEABEDABCECEBA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABCEDBDDADDCBEBAABADBAAADBAEDAEADDEBCDCCECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCACCACADBADEDCDBCDCECDDEACBBEBDCDBDBEDECCBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABCDDEBCAEBDAEBDDBECEBAECBCBAADACEDBCDBCCEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABDDDBEBACEABEBBABAEABABECDBBAEBCDCEDDEBCBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACCACEDEBDDCCECBABEBDAAEEBABCABEDCEECDCADCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCADEEABCBADDBADBACBBCDBAEAECEDADEECBDDDDBDEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEDDAEBAAECBECBCECADDABEBEEAACACDBBCDBADCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAACCBAAEDAAECDCDADBADEDAAEEBEDDAABCCEBDBBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEEAAADAAABDECEEDDEBEBDAAEECDEDACEEBAADBEACCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCACABCEECADCCCEDDABCCEDBEEBDBCEACBAEAABDCDCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EBEDECDCDBADEDAEABCBEAEBBDDBACDDCBBA*ABBCCBAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEEDADDADECBEACEBCDDAAADDCEDAEACDDBDDCBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACCECADEBECBEEBCABADEAAEBCCBDACACEEBDDCEADE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCECBEBAAEBBEBACBBBDACAABEEDABCCDDBBDCAACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEADADBAAECBEBEDBADDAAADCADADCCCDEBDDDBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CBACDDACACEABCACDEABAADABABCAEABCEBDAECAAEBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACCADBECADEBBEDBEBAEBBAAACEEAABAEDDBBADBBEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABBBDAACADCBEDDCADBACBABDCBDCBADBDEDBACBDAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACEADADDADDBBECBCBDCBDACBCBEBADDCBECADBBECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABADDBEBACECDEBBABCEDDAEECBBDDCACAABBDDEDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACCAECDABDABCBDEAACAABAABDBBCDCDCABDECACBDD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABAEDADBADEBBEBBABBEDDAACBBEAAEAECEBADADEAC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABBDCAEDADEBBECDEBACDBADBCCECAACCACEDECABCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABCADAADADDBBEDBDBEDDDABCBCECABADDDBDDCADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDADEADECBEADEBADDADDBCDBCEECCABBEDBBDCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCADEADAABCBEDBCAADDCAAAACEDABD.CBECDDBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAABCECBEBADDBCDCEABABDBAADCBECACCDABBEDBAAED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDBEDBDECAEBDEBEDEDAADBAEDADACDBBDDCBACD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDABBCBDBCABBCBDABCBABDABDBCBADBDBDBACBEBCBDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CADCAEBAEDACEBEDCAABDBDBCAEECBCDAECCCAADACAAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEACBEDABDBDEABBDBABAEDBAEECCBAAECADBBCDDCDBA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDBEBADEBBECCDBCDDDAADCCECAEACDABCDBBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEADCBDAABAEEACEAEBBCDACADECADCAECABCBDACAEBD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACCEDBDBBCEBBEADABCDDAADBEBEDAADDDBECDBBACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DABEDAECBDCEADBEBBCABEDEABCBDCBABDAACACDABEDB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACCBDACDABEBBCBDBBADDCABCAABADDBECACECBADCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEACCBDBEBAEEBBECEABCDDEADABDEDACACCABDDBADCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCABADCADEAAECBDBDBCCBBBAEDBDBDACAAEDBEDEBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDBDCADECCEDEBBACDBAAEBCECACACDEBCDCBBED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACAADBAEBAEEDEDECBADEAABACBECDACDACBCDDBCCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDBBBCBDABBBCCDECEABBCCBEDAEDBDEBEEBCBDEADCEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAABCDDADEBDEBBEADABCEEDAAEECEDAADCDEBCDBDCEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACDBCEADBAEECDCBEBEEEABCECCEAECBC*DDEDACECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEADCAAADBABCDECDEBDBDCDDBCDEDCCCBB......ABAA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCADAEDADCCBECAEBADDAAADCCBDADACDABDDBBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDBAEABDCBEDBEBCDDBAADDCEDAEACDABDDEBDCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACCADBEBAAAABECCABDEBADBCEEEBCDEAACEEABBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEABCEDBEBBDEBADBAAEDDEAAAEBABCABDBDBDCABDACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABCEDCDBAEDCBEAABBBDDDAADBCBDAEACABBDADBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EAACBBDAADCCDAEAADCBBCDCBEACAEAEEBDACEEAAABCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCBEBCDDCDDCBDCDABEBDCDBCDCB..CBCCEBCCDBDDCDB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAAACDDAECBABCDEDEECDAAACCADABDADCBACABADDDDC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDDAADAABCBECBEBDEDDAADBDBAAEDCEBBBDCBCEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCEDEABDDCEABBDEEBDAAACBACDCCEBDEBABDCBECBBBC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABCDDEDBADDBBEAAABCAEDAAEBCBDBCCEABDDAACDEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABCDDADBADECBECDCBDDBBAAEBBBCA*ACEBBDDBBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACEEDBABAEEBBDBEABCAACAEBBCBDAAABCCAACDADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDBDECAADEBBAEBAEEABAADCABADCEBCCCBBBDDAEAACD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACDACCDDADDACCDAACEDCBAAEEBBDABCEDDEBADDCCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CBABEDDCDDBADABEDBEBDDDDDBECCECACACABBDDEABEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCDECBDBEEACABEEABCBCBEBABDDBEDEBEDCCECDDEDEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCABBCDCCBECDEADBDABCADDBCABCCBAACEDEEBCACACB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABEDDAEDADEBBEBDCBCBDEAEDCCBCAACDBAADDBDDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACCAAEABADEBBEAECBBEDAABEBCBCADACACACDBBCEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDADDABECBEABBBADDEAAEBDEDCECBDBBDAAAECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEDDEDBADECBECBEBCDDBAEEBDECAECCAEBDDBADEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABEDDADCAECBBEADABBBDEAECCDBCACDCBBBADDCCCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABEDDAABADDBAEADEBACDBAADCEBDDEEAAEEAEABDCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACBECAEDADAEEEDEBCACDDAEBCABDBADECEA*CDCDCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDEECAAEBADABCBCEAAAABCCECDDBBBBDBBBBEBB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCABDCDADACBBCDDEBCABCEDDEACECADCAEBEDCDECBAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACEADBDBBAECBECAECADDAAAEBEBDABCCDBBADDAECD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABABDAEDADEBAABDCBAEDDAADCCCECAAABEDBEACBBD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEDBCEDEDCACEDBEEBABDABCAEBCABAAADCDABCDBABEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEADCDAAAEAEECACDBCBCEDEAADDBBABBADDCBEDABCCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDBCDAAECBECEDBCDDBAADBDBDAEACDBBDDCBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEDAEEDBDCADECBEAADBAEDEAADEDECACAEDBBEDDBDCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABEADDDDAAEBBECBABCDBDAAEBCEBABDCBDEBDBAECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
